period,Year,Month,Day,Hour,AP,C6,CO,NO,NO2,NOX,O3,PM10,PM25,RF,RH,RT,SO2,SR,TOL,WD,WS,XYL
27-11-2016 08:00,2016,11,27,8,951.29,0.26,2.04,27.25,43.28,70.52,22.66,99.45,48.69,0,65.74,,12.02,135.02,0.88,34.14,0.28,0.32
27-11-2016 09:00,2016,11,27,9,951.71,0.43,1.97,47.44,77.07,124.51,44.61,267.26,101.35,0,38.84,,23.63,251.33,1.33,34.82,0.32,0.47
27-11-2016 10:00,2016,11,27,10,951.71,0.43,1.96,62.45,102.21,164.67,60.93,222.24,129.19,0,28.71,,32.38,338.02,2.03,35.18,1.11,0.81
27-11-2016 11:00,2016,11,27,11,951.07,0.29,1.97,112.32,185.69,298.01,115.13,196.28,101.75,0,21.48,,61.2,401.93,1.71,35.76,1.37,0.67
27-11-2016 12:00,2016,11,27,12,949.87,0.14,1.93,87.83,144.69,232.51,88.51,143.13,70.1,0,14.83,,47.07,428.29,1.12,35.84,1.21,0.43
27-11-2016 13:00,2016,11,27,13,948.58,0.09,1.88,94.68,156.15,250.83,95.96,75.43,29.17,0,12.84,,50.89,394.31,1.02,36.05,1.14,0.39
27-11-2016 14:00,2016,11,27,14,947.47,0.07,1.85,85.77,141.23,227,86.27,74.33,19.73,0,12.08,,45.71,335.6,0.99,36.26,0.79,0.4
27-11-2016 15:00,2016,11,27,15,946.78,0.06,1.81,74.06,121.62,195.68,73.53,71.76,29.28,0,11.54,,39.33,247.19,0.83,36.16,0.48,0.33
27-11-2016 16:00,2016,11,27,16,946.61,0.06,1.77,65.03,106.51,171.54,63.72,67.6,21.6,0,13.99,,33.76,140.02,0.85,36.13,0.31,0.34
27-11-2016 17:00,2016,11,27,17,946.9,0.23,1.75,19.88,30.94,50.82,14.65,71.24,26.48,0,28.53,,7.76,23.91,2.27,35.41,0.28,1.06
27-11-2016 18:00,2016,11,27,18,947.41,1,1.89,18.06,27.9,45.96,12.67,450.11,86.34,0,45.07,,6.73,0.76,7.02,34.86,0.28,4.53
27-11-2016 19:00,2016,11,27,19,948.13,1.4,2.26,18.47,28.58,47.05,13.12,264.49,108.27,0,53.83,,6.95,0.03,9.82,34.59,0.28,6.54
27-11-2016 20:00,2016,11,27,20,948.74,1.9,2.74,17.13,26.33,43.46,11.66,266.48,151.13,0,50.15,,6.18,0.02,12.59,34.36,0.28,7.7
27-11-2016 21:00,2016,11,27,21,949.43,0.82,3.07,17.38,26.77,44.15,11.94,230.91,128.24,0,52.53,,6.33,0.02,5.95,34.22,0.28,3.85
27-11-2016 22:00,2016,11,27,22,949.84,0.69,3.15,17.31,26.64,43.95,11.86,211.98,111.53,0,54.79,,6.28,0,5.12,34.33,0.57,3.29
27-11-2016 23:00,2016,11,27,23,949.73,0.37,3.12,18.96,29.4,48.35,13.65,154.04,74.5,0,59.09,,7.23,0,3.06,34.25,0.62,1.95
28-11-2016 00:00,2016,11,28,0,949.53,0.22,3.02,26.02,41.22,67.24,21.32,125.33,61.67,0,60.05,,11.3,0,2,33.9,0.34,1.27
28-11-2016 01:00,2016,11,28,1,949.45,0.1,2.83,26.3,41.7,68,21.64,99.95,53.97,0,65.32,,11.47,0,1.29,33.89,0.28,0.67
28-11-2016 02:00,2016,11,28,2,949.26,0.09,2.62,26.45,41.94,68.39,21.79,89.22,46.27,0,68.79,,11.55,0,1.02,33.89,0.28,0.47
28-11-2016 03:00,2016,11,28,3,949.01,0.1,2.43,29.42,46.91,76.32,25.02,84.61,40.35,0,69.78,,13.26,0,0.98,33.85,0.28,0.42
28-11-2016 04:00,2016,11,28,4,949.2,0.09,2.26,27.43,43.59,71.02,22.86,78.06,38.91,0,71.26,,12.12,0,0.76,33.84,0.28,0.31
28-11-2016 05:00,2016,11,28,5,949.49,0.1,2.11,25.64,40.59,66.22,20.91,75.3,41.77,0,73.37,,11.09,0,0.8,33.93,0.28,0.3
28-11-2016 06:00,2016,11,28,6,950.01,0.09,2.06,23.02,36.2,59.22,18.07,67.37,34.59,0,74.34,,9.58,0.22,0.76,33.96,0.28,0.28
28-11-2016 07:00,2016,11,28,7,950.69,0.11,2.04,20.09,31.3,51.4,14.89,86.35,42.69,0,75.03,,7.89,22.11,0.81,34.11,0.28,0.3
28-11-2016 08:00,2016,11,28,8,951.22,0.37,1.98,25.02,39.55,64.57,20.24,117.13,65.76,0,65.86,,10.73,131.34,1.34,34.18,0.28,0.49
28-11-2016 09:00,2016,11,28,9,951.37,0.49,1.96,39.52,63.82,103.34,36,198.39,118.9,0,41.08,,19.07,248.32,1.76,34.87,0.28,0.7
28-11-2016 10:00,2016,11,28,10,951.15,0.55,1.98,53.5,87.23,140.72,51.2,212.85,127.11,0,31.4,,27,334.48,2.63,35.43,0.7,1.1
28-11-2016 11:00,2016,11,28,11,950.36,0.47,2.02,78.63,129.29,207.92,78.51,211.3,122.25,0,25.04,,41.51,382.2,2.88,35.81,1.19,1.32
28-11-2016 12:00,2016,11,28,12,949.7,0.26,2.07,80.24,131.97,212.21,80.26,168.56,86.99,0,22.84,,42.47,414.85,2.15,35.77,0.85,1
28-11-2016 13:00,2016,11,28,13,0,0.22,2.1,100.05,165.14,265.2,101.79,130.48,51.14,0,0,0,53.9,0,2.19,0,0,0.96
28-11-2016 14:00,2016,11,28,14,946.89,0.14,2.1,93.09,153.48,246.56,94.22,102.96,31.56,0,10.19,0,49.8,337.84,1.64,36.31,0.6,0.67
28-11-2016 15:00,2016,11,28,15,946.56,0.1,2.09,80.85,133,213.84,80.92,82.89,28.41,0,8.25,0,42.94,249.6,1.54,35.95,0.66,0.58
28-11-2016 16:00,2016,11,28,16,946.37,0.05,2.07,66.07,108.27,174.33,64.86,64.74,21.18,0,11.81,0,34.35,140.18,1.38,36.33,0.28,0.56
28-11-2016 17:00,2016,11,28,17,946.73,0.63,2.05,20.01,31.24,51.25,15.05,88.31,29.99,0,29.67,0,7.82,24.68,4.52,35.5,0.28,2.17
28-11-2016 18:00,2016,11,28,18,947.45,1.66,2.11,18.48,28.64,47.13,13.26,571.15,119.74,0,46.3,0,7.02,0.99,11.65,34.92,0.28,6.75
28-11-2016 19:00,2016,11,28,19,948.34,2.36,2.32,18.68,28.94,47.62,13.35,363.67,150.25,0,53.11,0,7.09,0,16.91,34.59,0.28,9.64
28-11-2016 20:00,2016,11,28,20,949.22,2.24,2.65,16.94,26.07,43.01,11.61,386.45,214.52,0,48.23,0,6.16,0.09,16.71,34.39,0.41,10.1
28-11-2016 21:00,2016,11,28,21,949.86,0.78,3.06,17.45,26.87,44.32,12.01,259.25,129.88,0,50.81,0,6.37,0.11,6.18,34.22,0.49,4.3
28-11-2016 22:00,2016,11,28,22,950.17,0.64,3.1,17.94,27.7,45.64,12.54,162.79,81.99,0,57.61,0,6.65,0.02,5.14,34.14,0.42,3.37
28-11-2016 23:00,2016,11,28,23,950.03,0.28,3.07,22.49,35.32,57.81,17.49,133.04,79.59,0,61.89,0,9.28,0,2.83,34.19,0.55,1.92
29-11-2016 00:00,2016,11,29,0,949.84,0.15,2.91,27.47,43.65,71.13,22.91,98.6,55.75,0,64.9,0,12.14,0,1.73,34,0.7,1.05
29-11-2016 01:00,2016,11,29,1,949.6,0.1,2.72,37.13,59.82,96.95,33.4,220.93,52,0,64.73,0,17.7,0,1.09,34.02,0.48,0.6
29-11-2016 02:00,2016,11,29,2,949.3,0.06,2.53,38.15,61.53,99.69,34.51,246.54,36.55,0,69.25,0,18.3,0,0.75,33.99,0.29,0.39
29-11-2016 03:00,2016,11,29,3,949.06,0.06,2.35,38.74,62.51,101.24,35.15,196.98,23.13,0,71.92,0,18.63,0,0.57,33.91,0.35,0.25
29-11-2016 04:00,2016,11,29,4,949.29,0.04,2.18,36.46,58.69,95.15,32.67,169.35,12.92,0,73.57,0,17.32,0,0.45,34.24,0.31,0.19
29-11-2016 05:00,2016,11,29,5,949.58,0.04,2.02,33.91,54.44,88.36,29.91,118.47,18.08,0,74.93,0,15.85,0,0.46,34.34,0.32,0.18
29-11-2016 06:00,2016,11,29,6,950.26,0.06,1.99,26.03,41.24,67.28,21.34,105.76,34.16,0,76.36,0,11.31,0.27,0.5,34.09,0.28,0.23
29-11-2016 07:00,2016,11,29,7,951.04,0.07,1.98,21.61,33.84,55.44,16.53,88.04,33.11,0,76.57,0,8.76,20.69,0.59,34.25,0.37,0.25
29-11-2016 08:00,2016,11,29,8,951.55,0.3,1.9,27.2,43.2,70.4,22.61,159.61,64.21,0,67.7,0,11.98,126.18,1.02,34.18,0.37,0.37
29-11-2016 09:00,2016,11,29,9,951.8,0.4,1.89,39.58,63.92,103.51,36.07,213.69,98.91,0,46.41,0,19.11,241.65,1.41,34.86,0.28,0.54
29-11-2016 10:00,2016,11,29,10,951.7,0.49,1.9,53,86.39,139.39,50.65,254.91,115.87,0,32.94,0,26.84,326.68,2.46,36.02,0.71,1.03
29-11-2016 11:00,2016,11,29,11,950.96,0.49,1.94,84.91,139.81,224.72,85.35,236.41,109.52,0,24.54,43.95,45.11,380.63,2.89,35.89,0.85,1.29
29-11-2016 12:00,2016,11,29,12,950.02,0.35,2.01,94.28,155.48,249.76,95.52,193.85,91.95,0,19.69,34.58,50.49,388.68,2.89,36.02,1.02,1.19
29-11-2016 13:00,2016,11,29,13,948.96,0.18,2.05,91.02,150.03,241.05,91.98,168.33,51.51,0,13.77,36.49,48.74,370.51,2.04,36.35,0.83,0.8
29-11-2016 14:00,2016,11,29,14,948.04,0.14,2.04,111.4,184.15,295.55,114.13,120.06,33.73,0,11.86,37.74,60.53,329.84,1.5,36.07,0.73,0.61
29-11-2016 15:00,2016,11,29,15,947.54,0.08,2.01,97.15,160.28,257.43,98.64,92.5,31.2,0,12.11,37.61,52.2,232.58,1.03,36.21,0.56,0.39
29-11-2016 16:00,2016,11,29,16,947.52,0.16,1.98,79.51,130.77,210.29,79.47,81.37,29.9,0,15.57,35.77,41.96,125.6,2.09,36.11,0.43,0.86
29-11-2016 17:00,2016,11,29,17,947.77,0.22,1.97,30.44,48.63,79.07,26.14,88.48,26.11,0,30.33,29.54,13.83,25.29,2.29,35.44,0.28,0.97
29-11-2016 18:00,2016,11,29,18,948.19,1.57,1.98,20.32,31.67,51.99,15.13,221.42,107.46,0,47.45,24.45,8.01,0.86,11.94,34.88,0.28,7.66
29-11-2016 19:00,2016,11,29,19,948.96,2.38,2.04,19.84,30.88,50.72,14.61,747.74,223.09,0,56.39,22.12,7.74,0,16.18,34.62,0.28,10.6
29-11-2016 20:00,2016,11,29,20,949.78,2.3,2.43,17.43,26.84,44.26,11.98,436.15,230.23,0,52.04,21.78,6.36,0.04,18.9,34.38,0.66,12.03
29-11-2016 21:00,2016,11,29,21,950.22,0.85,2.97,18.18,28.1,46.28,12.81,269.05,143.55,0,51.48,21.46,6.78,0.06,7.16,34.2,0.56,5.2
29-11-2016 22:00,2016,11,29,22,950.25,0.68,3.04,17.7,27.29,44.98,12.28,184.95,100.98,0,58.57,20.04,6.51,0,5.36,34.37,0.34,3.63
29-11-2016 23:00,2016,11,29,23,950.11,0.31,3.04,23.18,36.46,59.64,18.23,136.54,71.07,0,62.76,18.96,9.66,0,2.88,34.16,0.38,2.02
30-11-2016 00:00,2016,11,30,0,949.84,0.18,2.89,29.35,46.79,76.14,24.95,107.96,57.31,0,65.61,18.47,13.23,0,1.7,34.11,0.3,1.09
30-11-2016 01:00,2016,11,30,1,949.67,0.11,2.7,38.58,62.24,100.82,34.98,96.37,50.22,0,68.48,17.94,18.54,0,1.2,34.37,0.83,0.7
30-11-2016 02:00,2016,11,30,2,949.68,0.07,2.49,41.72,67.5,109.22,38.39,93.3,40.33,0,71.45,17.16,20.34,0,0.68,34.16,0.46,0.38
30-11-2016 03:00,2016,11,30,3,949.62,0.06,2.33,40.62,65.66,106.28,37.2,189.65,31.62,0,74.35,16.49,19.72,0,0.6,34.08,0.38,0.3
30-11-2016 04:00,2016,11,30,4,949.74,0.05,2.17,41.6,67.31,108.91,38.26,108.65,27.41,0,76.06,16.17,20.28,0,0.45,33.96,0.5,0.22
30-11-2016 05:00,2016,11,30,5,950.13,0.06,2.05,36.5,58.77,95.27,32.72,77.44,30.49,0,77.07,15.83,17.34,0,0.42,33.93,0.39,0.15
30-11-2016 06:00,2016,11,30,6,950.72,0.06,2.02,30.89,49.37,80.26,26.62,162.33,43.66,0,77.68,15.24,14.1,0.21,0.54,33.37,0.28,0.27
30-11-2016 07:00,2016,11,30,7,951.54,0.09,2.01,24.31,38.36,62.67,19.47,106.71,52.98,0,78.58,15.34,10.31,20.1,0.58,32.85,0.32,0.28
30-11-2016 08:00,2016,11,30,8,952.24,0.37,1.93,26.41,41.88,68.3,21.76,155.11,74.54,0,73.51,18.53,11.53,109.27,0.99,34.31,0.5,0.37
30-11-2016 09:00,2016,11,30,9,952.57,0.5,1.9,40.93,66.18,107.11,37.54,205,110.9,0,50.27,25.52,19.9,232.13,1.58,34.86,0.32,0.63
30-11-2016 10:00,2016,11,30,10,952.39,0.61,1.94,50.8,82.7,133.5,48.26,239.16,124.28,0,33.72,28.85,25.61,318.31,2.98,35.51,1.36,1.34
30-11-2016 11:00,2016,11,30,11,951.75,0.42,2.02,75.58,124.18,199.75,75.19,227.03,123.21,0,22.38,32.79,39.82,397.64,2.67,35.86,0.91,1.24
30-11-2016 12:00,2016,11,30,12,950.73,0.25,2,87.93,144.85,232.78,88.62,173.13,77.34,0,16.81,34.47,46.75,411.3,2.14,35.99,1.16,1.02
30-11-2016 13:00,2016,11,30,13,949.5,0.21,1.99,77.76,127.84,205.6,77.57,165.7,48.06,0,12.52,35.77,41.15,396.11,2.08,36.6,1.12,0.93
30-11-2016 14:00,2016,11,30,14,948.48,0.11,2.03,85.83,141.34,227.18,86.34,193.98,36.62,0,11.52,36.89,45.84,334.58,1.42,36.97,0.77,0.65
30-11-2016 15:00,2016,11,30,15,947.88,0.12,2,81.77,134.53,216.3,81.92,106.58,37.69,0,10.55,36.01,43.49,235,1.77,36.15,1.05,0.7
30-11-2016 16:00,2016,11,30,16,947.53,0.11,2.01,69.9,114.67,184.57,69.02,73.89,31.52,0,10.8,35.21,36.54,133.47,1.57,36.21,0.37,0.7
30-11-2016 17:00,2016,11,30,17,947.72,0.41,2.04,20.14,31.38,51.52,14.94,93.89,41.17,0,29.07,28.51,7.91,20.54,3.98,35.47,0.28,1.58
30-11-2016 18:00,2016,11,30,18,948.22,1.34,2.04,20.05,31.22,51.27,14.83,209.06,112.4,0,45.54,23.58,7.85,0.88,11.04,34.96,0.28,5.37
30-11-2016 19:00,2016,11,30,19,948.89,2.31,2.51,19.37,30.09,49.46,14.1,336.79,186.42,0,54.51,21.58,7.46,0.03,15.86,34.67,0.28,9.45
30-11-2016 20:00,2016,11,30,20,949.61,2.71,3.49,17.58,27.09,44.65,12.14,387.37,228.71,0,53.52,20.93,6.44,0.02,18.49,34.48,0.28,11.62
30-11-2016 21:00,2016,11,30,21,950.2,1.39,4.01,16.24,24.86,41.1,10.7,350.61,208.97,0,51.38,20.48,5.67,0.07,9.19,34.4,0.63,6.03
30-11-2016 22:00,2016,11,30,22,950.5,0.61,4.05,19.84,30.89,50.73,14.62,215.82,122.74,0,54.46,19.88,7.74,0.05,4.52,34.26,0.68,3.08
30-11-2016 23:00,2016,11,30,23,950.42,0.35,4,26.05,41.28,67.33,21.36,131.95,70.51,0,60.12,18.56,11.32,0,2.93,34.05,0.4,2.05
01-12-2016 00:00,2016,12,1,0,950.23,0.16,3.74,31.82,50.93,82.76,27.63,104.04,60.44,0,63.74,17.59,14.64,0,1.65,34.09,0.41,1.04
01-12-2016 01:00,2016,12,1,1,949.77,0.13,3.47,37.84,61,98.84,34.17,90.82,53.22,0,64.96,17.2,18.1,0,1.33,33.89,0.62,0.65
01-12-2016 02:00,2016,12,1,2,949.37,0.11,3.23,41.98,67.93,109.91,38.67,82.22,41.33,0,65.89,16.57,20.49,0,1.74,33.93,0.31,0.42
01-12-2016 03:00,2016,12,1,3,949.03,0.11,2.97,35.32,56.79,92.11,31.44,78.46,38.9,0,68.89,15.79,16.67,0,0.86,33.93,0.28,0.33
01-12-2016 04:00,2016,12,1,4,949.22,0.1,2.74,36.48,58.74,95.23,32.7,72.06,36.41,0,71.04,15.26,17.34,0,0.73,33.82,0.4,0.29
01-12-2016 05:00,2016,12,1,5,949.63,0.07,2.63,35.43,56.97,92.4,31.55,71,43.18,0,71.58,15.09,16.73,0,0.64,33.99,0.31,0.25
01-12-2016 06:00,2016,12,1,6,950.25,0.09,2.61,28.86,45.98,74.85,24.42,68.45,39.02,0,72.8,14.74,12.95,0.2,0.77,33.91,0.38,0.33
01-12-2016 07:00,2016,12,1,7,950.69,0.13,2.57,20.7,32.31,53.01,15.54,79.02,46.48,0,74.27,14.77,8.24,16.29,0.81,34.15,0.28,0.34
01-12-2016 08:00,2016,12,1,8,951.22,0.42,2.48,21.02,32.86,53.88,15.9,131.02,80.21,0,70,17.76,8.41,85.13,1.51,34.2,0.28,0.58
01-12-2016 09:00,2016,12,1,9,951.49,0.66,2.43,30.89,49.38,80.27,26.62,201.11,137.15,0,50.86,23.42,14.12,182.67,2.2,34.71,0.29,0.9
01-12-2016 10:00,2016,12,1,10,951.26,0.69,2.41,37.92,61.14,99.06,34.26,234.07,148.29,0,37.89,27.03,18.21,252.9,3.14,35.42,0.66,1.42
01-12-2016 11:00,2016,12,1,11,950.67,0.58,2.46,66.9,109.64,176.54,65.75,266.86,162.46,0,29.66,30.19,34.99,320.11,3.27,35.47,0.98,1.65
01-12-2016 12:00,2016,12,1,12,949.67,0.35,2.49,85.55,140.87,226.43,86.04,212.59,106.17,0,25.25,32.09,45.71,361.4,2.54,35.27,1.31,1.16
01-12-2016 13:00,2016,12,1,13,948.53,0.2,2.52,96.02,158.4,254.42,97.41,138.41,77.21,0,20.09,34.69,51.41,364.82,1.97,35.64,1.02,0.92
01-12-2016 14:00,2016,12,1,14,947.74,0.1,2.51,78.95,129.82,208.77,78.86,97.29,45.29,0,18.14,34.71,41.93,292.58,1.45,36.48,1.28,0.64
01-12-2016 15:00,2016,12,1,15,947.29,0.09,2.5,78.6,129.23,207.83,78.47,80.13,40.79,0,19.63,34.16,41.59,191.53,1.36,35.74,0.66,0.6
01-12-2016 16:00,2016,12,1,16,947.27,0.08,2.44,81.03,133.31,214.34,81.12,81.4,39.12,0,23.87,31.33,42.99,83.25,1.31,35.68,0.39,0.58
01-12-2016 17:00,2016,12,1,17,947.68,0.23,2.4,35.91,57.77,93.68,32.07,84.54,37.02,0,35.47,27.62,16.99,27.83,2.32,35.32,0.28,1.07
01-12-2016 18:00,2016,12,1,18,948.2,1.54,2.42,19.6,30.48,50.08,14.35,204.69,116.2,0,51.85,23.59,7.61,1.21,11.34,34.91,0.28,6.36
01-12-2016 19:00,2016,12,1,19,948.96,2.39,2.48,18.79,29.11,47.9,13.47,295.6,199.32,0,58.21,21.84,7.14,0,15.93,34.68,0.28,10.34
01-12-2016 20:00,2016,12,1,20,949.62,2.94,2.98,19.29,29.95,49.24,14.01,310.54,225.94,0,62.36,20.43,7.42,0,20.01,34.35,0.28,12.75
01-12-2016 21:00,2016,12,1,21,950.07,2.55,3.51,17.7,27.3,45,12.29,331.37,231.47,0,62.24,19.46,6.51,0,17.62,34.23,0.28,11.21
01-12-2016 22:00,2016,12,1,22,950.41,2.04,3.73,16.45,25.2,41.65,10.92,287.47,192.21,0,62.11,18.64,5.79,0,14.49,34.14,0.29,9.23
01-12-2016 23:00,2016,12,1,23,950.14,0.72,3.94,16.52,25.32,41.84,11,192.53,126.37,0,63.07,18.12,5.83,0,4.98,33.95,0.28,3.78
02-12-2016 00:00,2016,12,2,0,949.95,0.45,3.77,16.36,25.04,41.39,10.82,151.56,101.56,0,65.93,17.36,5.74,0,3.12,33.92,0.28,2.2
02-12-2016 01:00,2016,12,2,1,949.66,0.38,3.54,16.74,25.7,42.44,11.24,139.37,94.25,0,68.81,16.74,5.96,0,2.8,33.9,0.28,1.58
02-12-2016 02:00,2016,12,2,2,949.19,0.32,3.35,16.98,26.09,43.07,11.5,126.12,85.09,0,71.18,16,6.09,0,2.49,33.91,0.28,1.29
02-12-2016 03:00,2016,12,2,3,949.11,0.29,3.14,16.84,25.86,42.7,11.35,146.92,72.92,0,72.4,15.77,6.02,0,2.1,33.94,0.28,1.11
02-12-2016 04:00,2016,12,2,4,949.4,0.3,2.94,16.83,25.84,42.67,11.34,261.34,76.94,0,73.4,15.85,6.01,0,1.94,34.02,0.28,0.95
02-12-2016 05:00,2016,12,2,5,949.68,0.29,2.76,17.39,26.78,44.18,11.95,250.44,73.25,0,74.18,15.48,6.33,0,1.96,34.04,0.28,0.91
02-12-2016 06:00,2016,12,2,6,950.17,0.29,2.73,17.63,27.18,44.81,12.21,251.78,78.33,0,75.24,15.3,6.47,0.11,2.07,34.08,0.28,1.01
02-12-2016 07:00,2016,12,2,7,950.97,0.41,2.71,18.39,28.44,46.82,13.03,147.74,85.93,0,75.17,16.36,6.9,31.46,2.34,34.25,0.28,1.14
02-12-2016 08:00,2016,12,2,8,951.53,0.76,2.66,18.6,28.79,47.39,13.26,192.58,134.56,0,64.51,19.97,7.02,96.08,3.03,34.29,0.32,1.5
02-12-2016 09:00,2016,12,2,9,951.98,0.58,2.66,20.99,32.8,53.79,15.86,232.82,157.93,0,47,23.74,8.41,174.99,2.88,34.58,0.89,1.57
02-12-2016 10:00,2016,12,2,10,951.77,0.61,2.69,30.64,48.96,79.59,26.35,227.82,158.22,0,34.83,27.51,13.95,309.94,3.37,35.14,0.96,1.72
02-12-2016 11:00,2016,12,2,11,950.99,0.27,2.71,49.49,80.51,130,46.84,174.29,102.63,0,24.78,30.84,24.83,397.14,2.28,36.03,1.6,1.27
02-12-2016 12:00,2016,12,2,12,949.77,0.17,2.72,47.35,76.92,124.27,44.51,109.83,55.28,0,17.51,32.38,23.44,405.3,1.96,35.75,1.57,1.03
02-12-2016 13:00,2016,12,2,13,948.41,0.17,2.73,48.87,79.48,128.36,46.17,86.43,23.47,0,12.61,34.92,24.37,385.98,2.01,35.99,1.25,0.99
02-12-2016 14:00,2016,12,2,14,947.29,0.13,2.71,65.62,107.52,173.14,64.37,78.06,20.99,0,14.52,35.04,33.89,323.09,1.76,36.53,1.26,0.91
02-12-2016 15:00,2016,12,2,15,946.71,0.11,2.71,59.74,97.67,157.41,57.98,152.45,36.85,0,13.74,35.03,30.65,241.29,1.49,36.92,1.15,0.69
02-12-2016 16:00,2016,12,2,16,946.59,0.14,2.71,61.53,100.67,162.21,59.93,81.97,31.13,0,15.59,33.6,31.8,139.33,1.73,36.38,0.85,0.84
02-12-2016 17:00,2016,12,2,17,946.94,0.11,2.67,58.3,95.25,153.55,56.41,60.22,26.71,0,25.11,28.65,29.89,24.12,1.62,35.27,0.45,0.76
02-12-2016 18:00,2016,12,2,18,947.56,0.78,2.65,19.79,30.79,50.57,14.55,91.22,48.93,0,41.73,24.11,7.72,0.73,6.33,34.87,0.28,3.21
02-12-2016 19:00,2016,12,2,19,948.26,1.48,2.7,19.21,29.82,49.03,13.92,183.48,109.04,0,52.17,21.63,7.38,0.09,13.08,34.82,0.34,8.01
02-12-2016 20:00,2016,12,2,20,949.02,2.1,3.08,17.95,27.72,45.66,12.55,406.71,176.02,0,53.36,20.79,6.65,0,15.36,34.34,0.3,9.58
02-12-2016 21:00,2016,12,2,21,949.75,1.97,3.65,18.09,27.94,46.02,12.7,319.36,164.26,0,55.75,20.04,6.73,0,14.44,34.17,0.28,9.27
02-12-2016 22:00,2016,12,2,22,950.23,2.29,4.2,17.26,26.56,43.82,11.8,271.56,182.14,0,57.72,19.42,6.25,0,16.39,34.08,0.29,10.7
02-12-2016 23:00,2016,12,2,23,950.16,1.54,4.69,16.46,25.22,41.68,10.94,213.59,162.47,0,55.02,19.57,5.8,0,11.21,34.05,0.28,7.68
03-12-2016 00:00,2016,12,3,0,949.94,0.74,4.82,16.36,25.06,41.42,10.83,250.69,116.33,0,57.5,18.69,5.75,0,6.15,33.99,0.28,4.48
03-12-2016 01:00,2016,12,3,1,949.74,0.46,4.68,16.37,25.07,41.43,10.84,159.87,100.43,0,59.26,17.98,5.73,0,4.31,33.83,0.39,3.12
03-12-2016 02:00,2016,12,3,2,949.51,0.26,4.42,16.89,25.93,42.81,11.39,123.33,78.66,0,58.03,17.97,6.04,0,2.88,34.11,0.79,2.06
03-12-2016 03:00,2016,12,3,3,949.45,0.21,4.15,16.6,25.46,42.06,11.09,132.73,90.75,0,60.97,17.04,5.87,0,2.31,33.77,0.37,1.56
03-12-2016 04:00,2016,12,3,4,949.64,0.21,3.88,16.81,25.8,42.62,11.32,118.04,81.43,0,62.8,16.9,6,0,2.02,33.67,0.47,1.26
03-12-2016 05:00,2016,12,3,5,950,0.19,3.61,17.52,26.99,44.51,12.09,103.97,75.81,0,63.97,16.42,6.4,0,1.63,33.79,0.28,0.94
03-12-2016 06:00,2016,12,3,6,950.62,0.17,3.44,17.41,26.81,44.22,11.97,119.8,84.17,0,62.2,16.79,6.35,0.26,1.5,33.8,0.28,0.82
03-12-2016 07:00,2016,12,3,7,951.19,0.21,3.44,18.02,27.84,45.86,12.64,140.81,94.67,0,62.1,17.27,6.7,19.11,1.65,34.1,0.37,0.96
03-12-2016 08:00,2016,12,3,8,952.02,0.47,3.34,19.06,29.57,48.64,13.76,187.24,129.7,0,52.5,20.35,7.3,99.77,2.28,34,0.73,1.24
03-12-2016 09:00,2016,12,3,9,952.55,0.34,3.23,24.75,39.1,63.86,19.95,201.78,146.77,0,43.21,24.28,10.59,205.76,1.82,34.41,1.49,1.02
03-12-2016 10:00,2016,12,3,10,952.3,0.3,3.16,39.63,64,103.64,36.12,178.41,124.17,0,40.95,27.55,19.15,303.89,1.95,35.32,1.57,1.08
03-12-2016 11:00,2016,12,3,11,951.53,0.23,3.12,45.05,73.07,118.12,42.01,127.37,85.9,0,38.33,31.35,22.22,359.11,2.15,35.91,1.12,1.17
03-12-2016 12:00,2016,12,3,12,950.37,0.23,3.09,39.29,63.44,102.73,35.75,102.04,68.13,0,37.47,32.66,18.94,382.81,2.19,36.47,1.54,1.11
03-12-2016 13:00,2016,12,3,13,949.23,0.16,3.05,42.4,68.64,111.04,39.13,76.96,44.74,0,33.81,33.99,20.72,360.24,1.98,36.34,1.41,1.03
03-12-2016 14:00,2016,12,3,14,948.17,0.15,3,48.33,78.57,126.91,45.58,70.46,32.59,0,32.9,34.49,24.18,302.25,1.83,35.49,1.45,0.94
03-12-2016 15:00,2016,12,3,15,947.63,0.14,2.95,44.27,71.78,116.05,41.17,70.85,35.25,0,35.03,33.41,21.84,195.49,1.78,35.86,1.31,0.84
03-12-2016 16:00,2016,12,3,16,947.71,0.16,2.88,37.97,61.23,99.21,34.32,71,28.88,0,38.66,31.77,18.16,117.51,1.91,35.19,1.65,0.93
03-12-2016 17:00,2016,12,3,17,948.27,0.19,2.85,27.28,43.33,70.61,22.7,65.06,23.45,0,46.17,28.61,12.04,22.09,2.23,35.12,1.07,1.13
03-12-2016 18:00,2016,12,3,18,949.03,0.31,2.81,17.99,27.78,45.77,12.6,69.09,29.23,0,49.1,26.54,6.67,0.66,3.13,35.22,0.44,1.67
03-12-2016 19:00,2016,12,3,19,949.98,0.96,2.82,18.21,28.15,46.37,12.84,91.22,41.08,0,56.24,24.85,6.8,0,7.02,34.81,0.28,3.8
03-12-2016 20:00,2016,12,3,20,950.58,2.01,3.22,18.11,27.98,46.09,12.73,186.66,124.36,0,62.79,23.37,6.74,0,13.16,34.58,0.28,8.03
03-12-2016 21:00,2016,12,3,21,951.12,2.07,3.92,17.15,26.37,43.52,11.68,204.7,152.54,0,63.23,23.5,6.19,0,14.71,34.87,0.61,9.38
